iteration,mean_wait,max_wait,min_wait,rate,type
93,64.82499295497438,310.19355167801814,3.5145503438832293,2.5541666666666667,candidate
93,74.85778715525215,343.7410028418435,3.580398077915106,2.5383333333333336,candidate
93,73.30047230400825,351.2900703674777,3.6000101457200344,2.5375,candidate
93,69.91842893392992,332.7116278348972,3.54417929481815,2.5566666666666666,candidate
93,60.86591469737548,298.84127058895183,3.5207711777547956,2.45,candidate
93,58.95010522008293,297.2327616511002,3.5531551807193864,2.4941666666666666,candidate
93,71.5820991910892,319.0032730839516,3.565414316934948,2.5708333333333333,candidate
93,63.79102906621321,347.339888526672,3.568487972348521,2.5191666666666666,candidate
93,61.28020245392667,306.83366636200617,3.573065476544798,2.4891666666666667,candidate
93,77.85734057516301,355.6630178116502,3.645633145520833,2.57,candidate
93,58.548868117547975,275.9614567970034,3.552038529557308,2.445,candidate
93,82.8750574747768,368.044987479926,3.648270372982097,2.535,candidate
93,70.46886757073705,359.087494233705,3.61505346697777,2.5366666666666666,candidate
93,72.21560274497969,368.2286232080978,3.6070880450556615,2.5216666666666665,candidate
93,93.15833739836982,418.30579916016495,3.597100158243393,2.5725,candidate
93,79.58179654748541,366.6498100089875,3.5095309845075917,2.5908333333333333,candidate
93,53.00884274903035,245.5818580356804,3.648189104807898,2.39,candidate
93,63.273083699314164,331.84276365759433,3.5804991632253405,2.5383333333333336,candidate
93,58.76425105913645,310.9998801537363,3.6925622477465367,2.515,candidate
93,64.18423165769296,330.85071074561347,3.5797715409307784,2.5033333333333334,candidate
93,74.94841926169175,358.42024558210187,3.675855011544826,2.549166666666667,candidate
93,62.42487118646701,287.1098162650128,3.610315883094245,2.5216666666666665,candidate
93,65.8850844999129,299.3918654192594,3.5662928638159883,2.475,candidate
93,74.09877222303935,338.66681518942687,3.5331236528249974,2.5658333333333334,candidate
93,80.05352652254113,397.0766031568842,3.5956320351033355,2.6158333333333332,candidate
93,74.50781315632867,326.8441743089934,3.5676948258465018,2.5016666666666665,candidate
93,75.91467204155701,354.4847944806229,3.5152704075239853,2.5858333333333334,candidate
93,90.86511110015836,413.9618802239456,3.5916203439405763,2.629166666666667,candidate
93,62.14395882179204,310.496433681099,3.563982607033836,2.4558333333333335,candidate
93,73.64590235497135,336.7643633037733,3.570766489693824,2.54,candidate
93,56.04062999367709,269.724335066202,3.6322978775369847,2.4566666666666666,candidate
93,73.67338920580441,340.33365471433035,3.5739160959374203,2.5241666666666664,candidate
93,63.42551548034081,310.74644963898936,3.5443997637651137,2.493333333333333,candidate
93,66.94364866789878,319.26540353089877,3.6287654030247722,2.545,candidate
93,71.27201050552738,342.8528882849514,3.5994915619066887,2.545,candidate
93,89.1691100221136,418.26582849079387,3.5605707591644205,2.55,candidate
93,69.01105063792305,304.5642407925816,3.6162167131724345,2.52,candidate
93,58.8460523878639,285.26388067477546,3.658377279184151,2.493333333333333,candidate
93,68.65026098917149,324.1299263825067,3.510301359863206,2.495,candidate
93,67.06288169904455,293.54626674929796,3.5160655955129414,2.558333333333333,candidate
93,77.08985894757525,341.8542287188038,3.5689335518469534,2.526666666666667,candidate
93,65.02318091097756,303.49388727108635,3.555832764228853,2.5641666666666665,candidate
93,86.5736070904645,382.5364201730299,3.6244480304990248,2.5808333333333335,candidate
93,63.55601970953883,273.8256761276034,3.60485539614956,2.4775,candidate
93,85.16468862092427,384.71629907847864,3.6268166528923302,2.5733333333333333,candidate
93,63.83148668922839,322.79074202006177,3.672564171900831,2.5183333333333335,candidate
93,78.74883608857832,382.22922949813756,3.558428164724873,2.535833333333333,candidate
93,59.608395055766884,289.9110625709568,3.536870736185392,2.5108333333333333,candidate
93,77.27415736108884,354.24014129939815,3.5755607895821413,2.5283333333333333,candidate
93,90.20157327569525,424.1377485139801,3.516041906407736,2.63,candidate
93,61.1224294980671,296.1935662479382,3.568289267661612,2.5258333333333334,candidate
93,79.2514424719633,369.01860961732245,3.5747935829339212,2.5475,candidate
93,69.66015156052471,327.75655950870623,3.5353218132122493,2.495,candidate
93,94.44775388470333,426.95204353801773,3.5575383705695316,2.5416666666666665,candidate
93,70.00541987754197,338.11025838748674,3.5924469146289084,2.5341666666666667,candidate
93,91.97270987354679,426.4246068730954,3.602686704483631,2.6175,candidate
93,87.3213748606313,394.75053933507206,3.658333432993686,2.5541666666666667,candidate
93,67.91498366184064,318.3685586480847,3.548011905335443,2.575,candidate
93,80.25060004983162,384.96156096918185,3.5175510930675955,2.5841666666666665,candidate
93,59.435146885209654,317.93203440423713,3.7116655181907845,2.5591666666666666,candidate
93,66.195414259258,307.91105926208365,3.5326643597752536,2.5175,candidate
93,67.85805601449054,352.33325857429236,3.6123460800929763,2.5308333333333333,candidate
93,61.011875647033115,276.4468578571841,3.530477530747362,2.4608333333333334,candidate
93,68.05054320513388,313.3831328380684,3.595413505770807,2.473333333333333,candidate
93,82.40523544915506,371.01776365131263,3.53232381604073,2.5641666666666665,candidate
93,73.51616945764158,355.87754792054375,3.5676052173325843,2.513333333333333,candidate
93,62.99743332144496,314.884559943951,3.567722494098234,2.533333333333333,candidate
93,68.67127684304417,324.8217684472361,3.6057792187545488,2.5391666666666666,candidate
93,78.79861318577017,370.65490971697045,3.5609168772953126,2.5741666666666667,candidate
93,87.41680696967187,412.88276811487003,3.601932624725123,2.5966666666666667,candidate
93,69.10730069334312,330.4849661340586,3.6185547608729394,2.54,candidate
93,78.72798836225523,361.6174742950607,3.568401271568746,2.5458333333333334,candidate
93,83.56387935822482,405.782122844867,3.524370586395662,2.58,candidate
93,94.93599725392558,426.33005308545717,3.539049717358324,2.5775,candidate
93,79.84104864097006,383.8500075582442,3.5681656274218767,2.5833333333333335,candidate
93,62.419815917228064,311.1822231453134,3.5587572989491036,2.5025,candidate
93,93.13133160115612,403.71065768063954,3.6111696940772617,2.5858333333333334,candidate
93,68.88619981468665,317.75524452939,3.5525298770207883,2.4775,candidate
93,96.28389530541628,417.9200195563294,3.55596071255286,2.660833333333333,candidate
93,69.55675556968006,339.696686457919,3.5506696750458104,2.53,candidate
93,63.45417439810774,318.8858841645747,3.5534790351662195,2.5241666666666664,candidate
93,81.68758486693594,370.92816422565693,3.582259205328228,2.5675,candidate
93,60.25431029506344,294.01826467777937,3.5245599676958363,2.49,candidate
93,68.30472277069975,302.28949406584616,3.5549168491259024,2.526666666666667,candidate
93,81.4020865195089,362.3358808542839,3.7457819278431543,2.555,candidate
93,54.76309495547921,274.84812337115227,3.563187803859364,2.484166666666667,candidate
93,83.9119254850458,399.3702316796757,3.587696060246003,2.5641666666666665,candidate
93,61.30075052344886,289.41388513950415,3.6544808829348767,2.513333333333333,candidate
93,74.52222935612934,357.2494950453279,3.548818583196862,2.5858333333333334,candidate
93,73.22211199924425,344.21731988514875,3.601828348831077,2.5508333333333333,candidate
93,74.65077074743914,332.79456237414024,3.5232173187225726,2.58,candidate
93,82.01350043851686,354.4622933547507,3.5756603201730286,2.5941666666666667,candidate
93,56.420469591045844,285.74516058790323,3.5222681783047847,2.495,candidate
93,74.63760813606834,353.83897810829194,3.5882375511378086,2.513333333333333,candidate
93,67.33563095126131,324.3080775857179,3.5589729642779275,2.5483333333333333,candidate
93,63.57039701190048,310.7497961085187,3.574034925189835,2.566666666666667,candidate
93,89.9472296182092,406.11512570353216,3.5228627905162284,2.611666666666667,candidate
93,55.19100852672337,282.85089802139146,3.5503095005899468,2.47,candidate
93,57.94155504502218,279.75479611258106,3.593021675891123,2.4875,candidate
93,65.64791385634331,307.7571424496482,3.5969410294183035,2.5191666666666666,candidate
93,88.37221227626908,439.14413921990445,3.554327072734168,2.6766666666666667,candidate
93,83.71049696358507,396.454192755587,3.627812636699275,2.5733333333333333,candidate
93,65.00567090283745,301.4543636052995,3.662607329474781,2.5008333333333335,candidate
93,81.49969746125407,381.6165111501473,3.636578977419049,2.6133333333333333,candidate
93,66.75211783339034,289.509480028737,3.7153098282274186,2.4691666666666667,candidate
93,75.88223981424561,357.59352788255956,3.6249163646016314,2.53,candidate
93,78.47570972179301,341.24662112639226,3.5489295493821373,2.5191666666666666,candidate
93,86.96074066025548,387.0579067678491,3.5770320083611296,2.5625,candidate
93,76.51788587864654,331.1278794405971,3.543277081820861,2.589166666666667,candidate
93,70.11992996562283,343.6076709771255,3.551661526499629,2.5608333333333335,candidate
93,72.36749841386994,322.84012302587735,3.5220403275691865,2.485,candidate
93,82.17065841353772,373.36027806221045,3.604828790490501,2.5675,candidate
93,76.14871800409426,354.61076874981745,3.5542566826925395,2.5383333333333336,candidate
93,69.34853272099542,327.2611367229333,3.53347249469914,2.5016666666666665,candidate
93,80.49229169763025,368.9153109656677,3.5330076300240307,2.5791666666666666,candidate
93,65.03280765812771,289.1666552617439,3.564712776577835,2.464166666666667,candidate
93,64.73676879465772,277.4782309910506,3.652252188563125,2.4875,candidate
93,88.01904475336619,387.5355165727974,3.5753131096776087,2.5233333333333334,candidate
93,78.5932813854714,381.6123823222192,3.5569291145538955,2.62,candidate
93,70.40434940389832,333.01145087775694,3.5629896257114524,2.515833333333333,candidate
93,79.46803654089669,361.45858077324283,3.551996867718117,2.5633333333333335,candidate
93,65.98528212199419,305.6965315437201,3.5784909593952534,2.495833333333333,candidate
93,65.1812627421269,312.698413962783,3.6130556426178373,2.525,candidate
93,97.66462747181497,409.5461211489942,3.6544651038916527,2.6066666666666665,candidate
93,65.5952345085276,316.1053020757636,3.5139010653633704,2.5141666666666667,candidate
93,77.73822940708831,355.1659511984062,3.621242647187273,2.5166666666666666,candidate
93,61.271505404073324,299.6515778135199,3.6397090466562076,2.504166666666667,candidate
93,89.27411921063783,407.6872637068668,3.53683518327216,2.5383333333333336,candidate
93,68.34737268438934,335.8392527805827,3.596912212737152,2.4858333333333333,candidate
93,80.65689638035602,391.0099837580192,3.567713645612912,2.5091666666666668,candidate
93,80.57712930259314,381.4905821802563,3.5561510974007433,2.5383333333333336,candidate
93,57.60723209679239,294.6231693579052,3.5777247232676217,2.46,candidate
93,72.45036174243673,333.4267054931838,3.549092106484352,2.5458333333333334,candidate
93,83.88619113064762,379.53692925896576,3.61745900088863,2.585,candidate
93,69.83846440805308,307.24158898598034,3.5451561584636693,2.4983333333333335,candidate
93,70.00517439699543,322.42444760849867,3.6483020594050686,2.5383333333333336,candidate
93,83.32215384302144,367.92693831967654,3.6618646554891257,2.5516666666666667,candidate
93,77.07959221412843,365.4817115801875,3.552199289091277,2.5383333333333336,candidate
93,60.49528422336618,309.6735443594266,3.6095227413347857,2.535,candidate
93,83.66206981280641,374.40848194445016,3.529573475291727,2.5841666666666665,candidate
93,84.55683489048391,387.8193416443328,3.5477476880682843,2.5716666666666668,candidate
93,88.19543213645531,391.2386988832677,3.6355703209394505,2.6075,candidate
93,73.46175143266895,358.5790115243417,3.5192155878282847,2.5216666666666665,candidate
93,62.26856804132626,290.1234644460328,3.5904433894402246,2.473333333333333,candidate
93,86.3151725438074,395.2441672702871,3.6575952597968353,2.5808333333333335,candidate
93,67.53410897203268,327.4001255811463,3.6458121312468847,2.5408333333333335,candidate
93,93.2970028555801,436.98604909201913,3.5699718195307923,2.5833333333333335,candidate
93,81.75966166266724,372.46403704045724,3.547315649207576,2.5375,candidate
93,71.13065202795602,353.82546106640666,3.5878706943163508,2.549166666666667,candidate
93,103.60942112806468,466.23191897363677,3.5955950637614933,2.5633333333333335,candidate
93,65.81150210129023,329.684087934294,3.65587531113988,2.5025,candidate
93,70.04656664927535,342.1586195862833,3.5863852113654957,2.5733333333333333,candidate
93,63.96907901155963,303.4017907057528,3.540790341538468,2.4891666666666667,candidate
93,72.48295082943284,361.42125182750124,3.5098030829575464,2.5683333333333334,candidate
93,71.86424264902716,332.67608405290457,3.608912133679496,2.5233333333333334,candidate
93,81.62420247647222,353.9038821385625,3.5176977900159727,2.5108333333333333,candidate
93,61.75688314999766,299.3252050999545,3.6227640562956367,2.5283333333333333,candidate
93,80.56886704628654,366.08579703302894,3.5632320532229187,2.5775,candidate
93,80.03092004071533,401.45280295503744,3.5609169141082475,2.57,candidate
93,84.0649599908717,384.837030661005,3.6522647760921245,2.6,candidate
93,73.56661167977184,351.3814727204772,3.5760454361611664,2.535833333333333,candidate
93,60.604579580584485,278.281813653909,3.6459623309838207,2.5125,candidate
93,66.6948132106945,325.2307993784202,3.580205678384573,2.5508333333333333,candidate
93,53.588882828524554,284.37075289729137,3.5451413646288756,2.5166666666666666,candidate
93,70.89000616992865,337.34747212354114,3.519260529951225,2.4808333333333334,candidate
93,76.7599555553834,354.0864227938491,3.6275403997876765,2.5616666666666665,candidate
93,71.91719699212156,323.3968730645065,3.609725171250375,2.4783333333333335,candidate
93,76.45226965567944,375.95849471323845,3.5892916011844136,2.525,candidate
93,60.559939750067564,306.1356469409311,3.6010741105694706,2.5341666666666667,candidate
93,55.19124785048079,282.72393714912505,3.537648197245062,2.4675,candidate
93,54.756002296928365,263.9296346238875,3.5538315535564493,2.505,candidate
93,64.8615265527275,324.4633965861858,3.6219507229575356,2.5416666666666665,candidate
93,84.56367190891709,378.00262661771694,3.54933770411526,2.585,candidate
93,66.35064432754262,305.8008828206184,3.6122531155037905,2.5425,candidate
93,71.80260229095877,335.278726110756,3.53740384681214,2.4991666666666665,candidate
93,94.95839126749205,404.3611561509065,3.5667743780037426,2.6241666666666665,candidate
93,77.37413091378507,352.4783949390762,3.601924953342177,2.5166666666666666,candidate
93,58.578513719641066,288.4933117025216,3.557685821932921,2.535833333333333,candidate
93,67.7282379590761,303.16947469546994,3.5582191503249305,2.5533333333333332,candidate
93,67.74141730008775,314.6695011864449,3.558239705387223,2.5366666666666666,candidate
93,72.28388653073064,362.93039532449393,3.531789365552868,2.578333333333333,candidate
93,59.05819125834013,299.44704008452436,3.5519961687925843,2.4925,candidate
93,75.94703608284722,368.1978799028625,3.7114162360876435,2.566666666666667,candidate
93,75.77956582578673,335.79168985805336,3.60117996358656,2.595833333333333,candidate
93,65.93726904835194,330.3062955255664,3.642334170823915,2.5125,candidate
93,84.13193741836392,375.537850221589,3.5319701686244116,2.635,candidate
93,78.67060159057584,382.0242164814572,3.557747202661403,2.5733333333333333,candidate
93,82.27587064831643,392.21156126124697,3.596819395626426,2.565,candidate
93,74.2892612839146,343.03559966755347,3.569692266020411,2.5841666666666665,candidate
93,68.31025521134819,314.0076672025825,3.608519083622923,2.435,candidate
93,59.595319047033605,283.8487590976524,3.669168425220505,2.4891666666666667,candidate
93,71.55104184253302,320.6974990106787,3.566490479527147,2.546666666666667,candidate
93,75.30901337475495,359.25078740393246,3.5679161592283037,2.5716666666666668,candidate
93,82.4462433861335,382.66760277691174,3.540212367524873,2.5775,candidate
93,59.94721356814265,294.320170632137,3.5431794738080953,2.53,candidate
93,70.39861738843396,330.1278923502273,3.585233932308256,2.5841666666666665,candidate
93,62.213601483856,305.5547170608611,3.5590784757696383,2.51,candidate
93,85.79007239487298,370.6434777747818,3.5525331895655654,2.5908333333333333,candidate
93,62.637927658164124,299.20714017838964,3.5305522227081383,2.55,candidate
93,64.92114156429415,348.3922318000027,3.517992080881868,2.455,candidate
93,61.99900581661755,320.47453812370213,3.668249506885104,2.4975,candidate
93,76.13850361496036,346.3365968229691,3.5452084150762673,2.5566666666666666,candidate
93,56.11704694920201,276.782376120495,3.726528476335943,2.4775,candidate
93,68.9339184785236,317.31570215070496,3.615818276547998,2.4991666666666665,candidate
93,76.91832159803181,357.89551611958086,3.5545646165996914,2.549166666666667,candidate
93,76.52258987127124,352.1384890364343,3.586841838143755,2.5866666666666664,candidate
93,55.829943281668484,281.2882145200724,3.673096352662924,2.493333333333333,candidate
93,67.20292369067786,322.57476955299444,3.5645885041062684,2.4966666666666666,candidate
93,55.85761718244315,288.9744749331444,3.676506433272152,2.4716666666666667,candidate
93,74.16629909627875,355.10979654654693,3.5592500254288097,2.5391666666666666,candidate
93,64.29829539338384,307.31673348665254,3.5600290355489506,2.5183333333333335,candidate
93,78.61235690355889,348.3400647753024,3.5707225244755136,2.578333333333333,candidate
93,54.86948661883934,285.711204220529,3.55450374953989,2.504166666666667,candidate
93,77.4930696591376,349.9860772757984,3.6414630631550153,2.5616666666666665,candidate
93,83.09106235417642,365.26294252436446,3.627908208438839,2.5658333333333334,candidate
93,74.09096237072728,350.6356425560757,3.5931414682397644,2.5516666666666667,candidate
93,69.62960548054758,340.33285604396497,3.6160312284355314,2.5025,candidate
93,77.01510463184809,360.93766953355225,3.5211668929536017,2.5416666666666665,candidate
94,59.960860526519696,281.0804393513531,3.519853357664033,2.28,candidate
94,30.54572715219061,161.309899239694,3.524396333372806,2.2625,candidate
94,25.713628370377215,138.8592896040368,3.5146239075252197,2.265833333333333,candidate
94,28.66527015585521,164.45354254502035,3.5288509378847266,2.2625,candidate
94,28.95053195551868,143.43051659415823,3.5296625838386717,2.2575,candidate
94,43.62387042076369,211.8299896130029,3.5234064096955535,2.283333333333333,candidate
94,32.69330391274083,192.38979890115934,3.5227428353116466,2.1983333333333333,candidate
94,37.383936176533396,190.93591528278648,3.5512266750029085,2.25,candidate
94,27.013488309167258,157.41243886359644,3.5070106302559907,2.3175,candidate
94,34.2731494896969,167.85165425668447,3.511495849363655,2.285,candidate
94,37.94216492193519,199.60610592550893,3.5175073108848665,2.3158333333333334,candidate
94,34.84087290219955,162.6581454290431,3.515463331165421,2.2375,candidate
94,36.46636982991268,172.1448149658213,3.534057606255601,2.2841666666666667,candidate
94,39.66490337903868,175.76274046900335,3.5381412647313937,2.2191666666666667,candidate
94,45.00461967155071,205.4459368773364,3.5512820342435134,2.2716666666666665,candidate
94,36.055185913126905,165.6436417299028,3.5105530379296397,2.1991666666666667,candidate
94,36.86698930750263,197.77138649859535,3.527967642189651,2.3025,candidate
94,28.090757555243105,155.36425835813498,3.526948744469337,2.26,candidate
94,26.16071017268899,131.14669236361442,3.514152750386984,2.235,candidate
94,40.4102022471211,226.81496276918688,3.5135469344895682,2.335,candidate
94,39.40303603747771,198.04871255512853,3.524076263932784,2.2116666666666664,candidate
94,43.11706278132892,203.27770484157054,3.5342994120019284,2.220833333333333,candidate
94,36.295379633507594,180.28586316636074,3.5254647144658975,2.2183333333333333,candidate
94,44.38435081451525,193.16373878871218,3.5079116282361156,2.2925,candidate
94,38.49779629552219,192.06234338695504,3.5168127445708706,2.28,candidate
94,35.81787856638753,162.84363514432016,3.547325806745391,2.2533333333333334,candidate
94,37.19146163616702,174.394441422618,3.5106524557361354,2.3008333333333333,candidate
94,35.53653998527556,176.629022823588,3.511782623105546,2.265833333333333,candidate
94,30.202501818187297,170.34677306993308,3.5191328408091067,2.29,candidate
94,30.53470365748099,137.18309863575905,3.5289793133563307,2.2525,candidate
94,38.999394995078354,190.77029152317346,3.5397701855821424,2.2508333333333335,candidate
94,47.84226661561125,228.89212293992978,3.516214559992477,2.3016666666666667,candidate
94,47.42384902386222,248.0716167234391,3.5166624821868027,2.3475,candidate
94,32.953110358456534,163.56503060350815,3.5478575686574914,2.2358333333333333,candidate
94,29.634458096781074,152.58501162499397,3.526658151346055,2.195,candidate
94,29.179427800471583,164.8982813391799,3.508061978957585,2.21,candidate
94,34.28305124934065,166.93983021581062,3.5060915069798284,2.235,candidate
94,45.94782418399736,227.5115269265043,3.5192460495763953,2.2741666666666664,candidate
94,34.202404130568425,179.45535616067218,3.523528877950639,2.28,candidate
94,53.26013395492023,280.327945206016,3.511402316505837,2.3341666666666665,candidate
94,32.34688442415986,183.0883831240335,3.526447826932781,2.235,candidate
94,37.0164196544592,194.98436482391116,3.5194874973262813,2.2975,candidate
94,34.53357614399014,177.15075735103892,3.5111365285777083,2.2825,candidate
94,42.43751515039769,223.87343482877714,3.519603568068078,2.3016666666666667,candidate
94,34.99896412226552,160.01830880470516,3.512062665930216,2.220833333333333,candidate
94,46.22359639114424,213.73546740741358,3.5262950832661772,2.3233333333333333,candidate
94,32.98780572195084,162.0731441823873,3.511172658164753,2.2466666666666666,candidate
94,45.84847050418706,255.7589228988254,3.507732588838735,2.2883333333333336,candidate
94,33.12817455742591,155.90990482940015,3.513452474852784,2.2408333333333332,candidate
94,33.118859340275705,166.16185475814927,3.5038206021022233,2.25,candidate
94,32.69600121840326,138.1748971116217,3.5452652436874814,2.1958333333333333,candidate
94,29.682769412177873,147.90726349320948,3.510219792085536,2.3125,candidate
94,54.04505483041879,268.8571426987928,3.518384197072919,2.3266666666666667,candidate
94,35.862426121658835,179.48300889269467,3.527063583393783,2.236666666666667,candidate
94,42.99988295367004,185.06617750915757,3.5443443420135736,2.2525,candidate
94,32.292998296309136,171.36399518487497,3.51940522820405,2.2533333333333334,candidate
94,31.273046185322652,160.35975166176422,3.527724227048907,2.256666666666667,candidate
94,53.11242454042309,245.0203614261327,3.5264449652950134,2.2933333333333334,candidate
94,48.23958347599847,266.99145462297247,3.51598467271333,2.3316666666666666,candidate
94,30.80025752435685,176.16919572054076,3.5420517342155335,2.245,candidate
94,32.85144655822424,182.6169178422815,3.5164585062511833,2.319166666666667,candidate
94,37.64840094435175,184.22879536156643,3.525000243447721,2.299166666666667,candidate
94,50.88559306385236,265.1567293177395,3.522249431582722,2.3808333333333334,candidate
94,42.874802463424714,184.66941636599176,3.564094214531451,2.2583333333333333,candidate
94,37.86704596561208,195.5728054570527,3.5226055368024163,2.2333333333333334,candidate
94,30.17343998245223,150.9093608050548,3.523952816628025,2.2083333333333335,candidate
94,28.91143740869889,148.27870053217066,3.5452969371156087,2.2175,candidate
94,34.80856743548857,161.320960397853,3.5406579890045577,2.3116666666666665,candidate
94,26.653693578494313,141.63964826084384,3.5337905769544022,2.27,candidate
94,29.238701667581747,132.26339714498317,3.5265009659092357,2.1866666666666665,candidate
94,53.273762384202264,238.42798093379633,3.5717603008104106,2.2925,candidate
94,34.30444779606148,149.89047395539637,3.521722600713474,2.2175,candidate
94,38.03192953626727,175.807899724472,3.515050425475465,2.2908333333333335,candidate
94,30.639406783969687,158.19719052848677,3.562779513283658,2.2333333333333334,candidate
94,36.710198954394144,183.8071457028277,3.5175472986654768,2.2225,candidate
94,40.542754204004794,203.2360288806799,3.513485038136878,2.2675,candidate
94,44.48129446114734,200.4794298332904,3.5200176872417615,2.3033333333333332,candidate
94,36.052025146404084,197.24353344652945,3.510080961098879,2.2825,candidate
94,37.29446283420042,169.51831751857344,3.5338824712625865,2.24,candidate
94,42.26320055177689,227.88907553547006,3.5317467054355802,2.3375,candidate
94,31.181822939295756,144.33999996064358,3.505913547315231,2.265,candidate
94,43.9319989825747,226.30682762414745,3.5064168324574894,2.3033333333333332,candidate
94,40.30574102295438,220.8985634883329,3.5074864772700494,2.285833333333333,candidate
94,39.05922055631371,206.9436813198422,3.533656804758458,2.296666666666667,candidate
94,40.967180017549936,224.66007286171225,3.5250687818470396,2.3075,candidate
94,38.54161359576487,187.24935153955312,3.545235995839448,2.285,candidate
94,35.615765395009056,175.43559285629863,3.5145105883066208,2.27,candidate
94,41.10278462781204,208.15257390525676,3.526105031023235,2.2758333333333334,candidate
94,45.76907704994075,224.36560146239162,3.5349575253180774,2.3466666666666667,candidate
94,40.44998808456199,231.43549807495583,3.5051609450418937,2.3508333333333336,candidate
94,33.86033141323167,153.84684657926482,3.5127332931438104,2.2175,candidate
94,39.597025002749675,200.22161654936235,3.513230942243581,2.2516666666666665,candidate
94,33.28672995320897,150.49205439705747,3.5033255853300034,2.2391666666666667,candidate
94,32.914206955378894,164.68342431868223,3.544543396618849,2.2733333333333334,candidate
94,30.86644570068097,163.65030302030254,3.5417323504668374,2.27,candidate
94,50.706663532073655,234.4242469658093,3.513673618336952,2.2808333333333333,candidate
94,30.14507214868292,159.2678230045085,3.565422394125889,2.2083333333333335,candidate
94,35.39193785339798,198.33548163822388,3.5498839053093434,2.31,candidate
94,44.12659008165948,192.406384509934,3.512961714882067,2.28,candidate
94,38.71078516430406,188.5394142108198,3.5070846339283435,2.2825,candidate
94,38.234002068027365,205.7116479184224,3.512495513957674,2.3108333333333335,candidate
94,39.81644718939594,216.9199130745351,3.5461657312361012,2.26,candidate
94,27.06562600182622,119.99917588559038,3.534013335049849,2.2525,candidate
94,28.13571576265242,142.45348633582535,3.541516313249076,2.2183333333333333,candidate
94,45.136674364035386,207.9570016887351,3.5144847768815453,2.3525,candidate
94,34.56635013984036,167.51105675982217,3.512549427541103,2.255,candidate
94,40.699309824022976,204.81182861885281,3.503168267621163,2.3116666666666665,candidate
94,64.57188537682067,298.00570210876595,3.54576620982607,2.3633333333333333,candidate
94,42.62974111029589,218.63212488871068,3.5244308432168054,2.341666666666667,candidate
94,47.33817994071342,225.37803829988025,3.5436712681673725,2.3358333333333334,candidate
94,42.95018619174347,221.0778894748969,3.5186621179482245,2.3091666666666666,candidate
94,41.85600313899292,187.46206287760197,3.524124405742441,2.2983333333333333,candidate
94,34.959026043105354,199.46062303335475,3.516778938725338,2.2525,candidate
94,44.31061643833826,225.8960221721536,3.546462159047678,2.2933333333333334,candidate
94,37.6018302539777,187.62625120580014,3.535253572428246,2.2716666666666665,candidate
94,40.12163271478938,207.7170998304241,3.5274327292614487,2.299166666666667,candidate
94,40.52158302655614,201.53108637407013,3.511556943512222,2.2691666666666666,candidate
94,34.2789286661582,181.16916953241707,3.505649306406667,2.25,candidate
94,35.71560543843458,197.15001734047746,3.5169437456560786,2.2933333333333334,candidate
94,38.43774634585341,190.45168338446956,3.5122778190050212,2.26,candidate
94,30.444966103936686,159.5639538823093,3.518625031329975,2.2275,candidate
94,28.71052270757138,132.04322311791657,3.5145110947528337,2.2425,candidate
94,34.53511689335411,166.64085175270338,3.5306508485085715,2.3433333333333333,candidate
94,40.098480880530694,182.5999313428274,3.5130628115184663,2.305833333333333,candidate
94,41.579500012270785,226.60761617279968,3.5164135976935995,2.2883333333333336,candidate
94,29.123891533713174,176.9716088354653,3.5290290556597483,2.25,candidate
94,35.49050542500717,170.81532120677275,3.5364458223878046,2.2725,candidate
94,37.84405907524734,187.9144528850884,3.525447632000578,2.2533333333333334,candidate
94,32.38552102082878,174.23952371736323,3.5251403916449817,2.265833333333333,candidate
94,32.1752481462376,166.59639488097673,3.5419146040178475,2.2816666666666667,candidate
94,27.59379800115374,147.58730240632985,3.530845060929096,2.2191666666666667,candidate
94,37.13083350401177,186.31139487246855,3.538496727574511,2.2908333333333335,candidate
94,41.07270467322077,194.95811273212212,3.5255049284731967,2.3325,candidate
94,36.11727361055091,188.47116543068705,3.529392509370382,2.2533333333333334,candidate
94,32.225514035658115,165.1888018843042,3.511520164418698,2.2875,candidate
94,37.81375468706569,182.79296707749018,3.5343542165810504,2.245833333333333,candidate
94,33.73037379727121,166.90356354465712,3.5242257667790398,2.2266666666666666,candidate
94,32.13690158656294,147.4886858758241,3.5144028057504784,2.316666666666667,candidate
94,21.61540593196009,119.07039720654575,3.5277532085424355,2.2283333333333335,candidate
94,36.7506036982477,172.7162340776581,3.5495721081279044,2.2616666666666667,candidate
94,37.76416332703264,216.5534356644207,3.5175014197168366,2.2808333333333333,candidate
94,21.939142692930364,106.73678653770821,3.5290821387293363,2.2333333333333334,candidate
94,29.985330470762932,152.15734073191106,3.5351579418750134,2.2533333333333334,candidate
94,47.601037022249336,238.66794357044682,3.5120541687531386,2.316666666666667,candidate
94,43.78302332971144,245.09304897760876,3.5069772449810444,2.315,candidate
94,60.85868039531352,271.23913498014235,3.5266070954585302,2.345833333333333,candidate
94,28.686584494227798,147.9295257187987,3.5204869990657244,2.265833333333333,candidate
94,33.481391163939186,163.26646998980095,3.5067228794919174,2.243333333333333,candidate
94,37.57843912625257,182.54185993792044,3.528107330237617,2.3016666666666667,candidate
94,32.93608473581901,178.3420448802999,3.520623755132192,2.2025,candidate
94,30.93556160397178,131.14436260394814,3.5376753249704507,2.2091666666666665,candidate
94,36.407355425002436,188.86526636337703,3.50820468800066,2.256666666666667,candidate
